AltimetriaNorm,AmplitudeNorm,concavoConvNorm,CurvaturaNegativaNorm,CurvaturaPositivaNorm,DeclividadeNorm,GeomIgualA1,GeomIgualA2,GeomIgualA3,GeomIgualA4,GeomIgualA5,GeomIgualA6,GeomIgualA7,GeomIgualA8,OrientacaoEncosta=1,OrientacaoEncosta=2,OrientacaoEncosta=3,OrientacaoEncosta=4,OrientacaoEncosta=5,OrientacaoEncosta=6,OrientacaoEncosta=7,OrientacaoEncosta=8,OrientacaoEncosta=9,UsoSolo=1,UsoSolo=2,UsoSolo=3,UsoSolo=4,UsoSolo=5,positivoDeRisco
0.155234657,0.2,0.000325601,0.846966573,0.101106384,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.155234657,0.2,3.46819E-05,0.845023487,0.123574387,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.155234657,0.2,2.29513E-05,0.890385571,0.018536121,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.155234657,0,0.000175449,0.878320802,0.127105147,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.155234657,0.2,4.05472E-05,0.881541002,0.148288968,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.151624549,0.2,0.000343383,0.898997996,0.092680605,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.14801444,0.2,4.40665E-05,0.854108216,0.064034142,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.151624549,0,0.000570246,0.93434485,0.086214464,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.14801444,0.066666667,0.002099272,0.874089619,0.319143809,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.180505415,0.066666667,0.006068915,0.957247936,0.223806607,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.180505415,0.2,0.000470391,0.941215872,0.101106384,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.184115523,0.2,3.74421E-05,0.943271182,0.240228128,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.21299639,0.2,0.002690495,0.912968657,0.338284208,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.216606498,0.2,0.003140951,0.962591743,0.148288968,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.216606498,0.2,0.000663443,0.954733146,0.122238303,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.231046931,0.2,0.002099272,0.935871743,0.243617272,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.249097473,0.2,0.000229075,0.935871743,0.188995772,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.104693141,0,0.001776335,0.934684088,0.063968153,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.108303249,0,0.003366179,0.967935872,0.009885684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.108303249,0,0.005055389,0.967935872,0.028517451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.108303249,0,0.004331442,0.951903808,0.020007148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.108303249,0,0.009559948,0.935871743,0.024714581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.129963899,0.2,0.01552849,0.804052585,0.444866903,0.727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.140794224,0.2,0.189179264,0.967935872,0.334473923,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.144404332,0.2,0.472966522,1,0.179031495,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.144404332,0.2,0.202692943,0.925183808,0.294518202,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.144404332,0,0.162151906,0.929458918,0.387965461,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.144404332,0.2,0.021384418,0.935871743,0.32497379,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.090252708,0,0.00018649,0.832625251,0.189480677,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.101083032,0,0.020258278,0.788182445,0.218313984,0.727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.108303249,0,0.001216276,0.811177876,0.222433452,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.108303249,0,0.002803109,0.787810822,0.148288968,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.108303249,0,0.002690495,0.798082565,0.205323129,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.115523466,0,0.018569068,0.805403768,0.413090802,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.115523466,0,0.002943877,0.814486253,0.452671352,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.115523466,0.066666667,0.000909147,0.834549098,0.28983746,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.108303249,0.066666667,0.007870739,0.855225651,0.090620871,0.363636364,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.144404332,0,0.011812228,0.881294429,0.157557028,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.144404332,0,0.004379705,0.901019319,0.157959633,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.144404332,0,0.001113899,0.881052345,0.247148032,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.144404332,0,0.016879858,0.873137635,0.296577935,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.144404332,0,0.010123019,0.913566333,0.249395352,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.144404332,0.066666667,0.256747659,0.916633267,0.161183435,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.072202166,0,0.000832364,0.939078156,0.050553192,0.090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.036101083,0.2,0.000285855,0.941883768,0.02118382,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.039711191,0.466666667,6.95486E-06,0.842296754,0.166825089,0.727272727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.036101083,0.2,0.002400916,0.856352705,0.126045623,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.036101083,0.2,0.00039317,0.866399359,0.095845091,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.036101083,0,0.003366179,0.916633267,0.071897906,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.046931408,0,6.5285E-06,0.724054188,0.427919699,0.909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.0433213,0,0.002690495,0.733621162,0.376147571,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.036101083,0.2,0.004116939,0.951903808,0.014308402,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.115523466,0.2,0.004210784,0.900892665,0.055608363,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.133574007,0.2,8.16044E-05,0.925183808,0.051901139,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.144404332,0.2,0.002915723,0.946559679,0.09515184,0.090909091,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.184115523,0.2,0.067556154,1,0.741444839,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.036101083,0,0.003366179,0.882712946,0.289163487,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.324909747,1,0.001676969,0.885994068,0.247148032,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.324909747,0.2,0.006406757,0.896936593,0.266920142,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.324909747,0.2,0.014627578,0.871743487,0.315114056,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.321299639,1,0.091205092,0.842594309,0.387198807,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.321299639,1,0.010123019,0.903807615,0.332699645,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.321299639,1,0.038276516,0.889557034,0.292675711,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.324909747,1,0.006261968,0.850367295,0.471446959,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.324909747,0.466666667,0.005779336,0.888844248,0.455132948,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.216606498,0.2,0.000876817,0.912968657,0.19656889,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.202166065,0.2,0.108097191,0.925183808,0.168884822,0.181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.21299639,0,0.000247638,0.912968657,0.208702635,0.272727273,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.209386282,0.466666667,0.001958504,0.877087615,0.168250887,0.272727273,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.202166065,0.466666667,0.004492319,0.893119679,0.074144484,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.194945848,0.466666667,0.000238013,0.917673106,0.079440624,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.198555957,0.466666667,2.99896E-05,0.912082084,0,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.187725632,0.2,0.000953022,0.906339078,0.034220645,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.162454874,0,0.000602018,0.893408577,0.037072242,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.166064982,0,0.000583951,0.90212008,0.169472788,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.166064982,0.2,0.000108417,0.931291062,0.110215034,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.166064982,1,6.45417E-05,0.907815631,0.024714581,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.180505415,0.066666667,0.003366179,0.866017796,0.160646629,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.180505415,0.066666667,0.000832364,0.915831663,0.074144484,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.194945848,0.066666667,0.002014811,0.920392465,0.033365018,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.216606498,1,0.004116939,0.9498998,0.071054883,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.216606498,1,0.010798702,0.915683206,0.057293667,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.216606498,0,0.00015668,0.922717114,0.030893782,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.25631769,0.2,0.000711706,0.886401283,0.074144484,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.277978339,0.2,0.000198911,0.768006733,0,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.281588448,0.2,0.001435653,0.857877996,0.098859065,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.288808664,0.066666667,0.000438215,0.919142605,0.315114056,0.454545455,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.21299639,0.2,0.001301589,0.925565371,0.12620355,0.454545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.23465704,0.2,0.108097191,0.962359599,0.189809879,0.454545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.252707581,0.2,0.003816635,0.946559679,0.12317549,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.198555957,0.466666667,0.020258278,0.891547896,0.163553834,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.205776173,1,0.001676969,0.89060489,0.278041815,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.205776173,1,0.002846422,0.841206253,0.229173927,0.636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.21299639,1,0.002066787,0.839679359,0.310058886,0.636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.216606498,1,0.001001285,0.81131479,0.133460071,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.227436823,1,0.067556154,0.919839679,0.136881839,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.216606498,1,0.000602018,0.884569138,0.233025733,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.220216606,1,0.001435653,0.879030701,0.164765355,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.223826715,1,0.000832364,0.883403287,0.192775658,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.220216606,1,0.033771957,0.854375311,0.278041815,0.636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.220216606,1,0.010123019,0.792919279,0.429257265,0.636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.227436823,1,0.001435653,0.794789579,0.28983746,0.727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.241877256,1,0.001435653,0.866993186,0.213536114,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.23465704,1,0.000165571,0.902026132,0.284220274,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.227436823,0.466666667,0.000602018,0.847900922,0.16735448,0.636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.288808664,0.466666667,0.008095967,0.962591743,0.168149309,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.288808664,0.466666667,0.007420283,0.942284569,0.122801801,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.299638989,0,0.004814073,0.951903808,0.148288968,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.310469314,0,0.060799315,0.967935872,0.127693113,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.317689531,0,0.005618459,1,0.18536121,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0,0.054042475,0.965020922,0.137054596,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.2,0.006744599,0.967935872,0.176299271,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.2,0.004814073,0.957247936,0.15785583,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.2,0.000410062,0.937653226,0.197012274,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.2,0.002014811,0.943887776,0.137054596,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.2,0.0021596,0.945737555,0.136582295,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.332129964,0,0.001170206,0.935871743,0.170257978,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.335740072,0.466666667,0.001254667,0.900753828,0.296577935,0.454545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.335740072,0.466666667,0.00123244,0.941883768,0.217319707,0.454545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.339350181,0.466666667,0.006322296,0.96106485,0.157795032,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.342960289,0.466666667,0.002642232,0.95991984,0.165641743,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.339350181,0.466666667,0.001113899,0.967935872,0.228788375,0.454545455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.339350181,0.2,0.081069833,0.880721443,0.287011073,0.636363636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.104693141,0.066666667,0.010123019,0.942284569,0.213165391,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.324909747,0,0.001254667,0.916022445,0.204873072,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.324909747,0.066666667,0.012375298,0.903807615,0.084736765,0.181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.066666667,0.001054629,0.908082725,0.097976745,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.066666667,0.004041863,0.921296994,0.18536121,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.2,0.005779336,0.887775551,0.062737355,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.328519856,0.2,0.000832364,0.849699399,0.148288968,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.339350181,0.2,0.000325601,0.923046092,0.242205561,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.342960289,0,0.005393231,0.909465972,0.135048987,0.181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.353790614,0,0.005055389,0.895257074,0.148288968,0.181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.36101083,0,3.74421E-05,0.930041844,0.140345128,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.36101083,0.066666667,0.000470391,0.919839679,0.141392048,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.36101083,0.066666667,0.002690495,0.908388297,0.160999557,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.36101083,0.466666667,0.000663443,0.938162084,0.240163622,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.364620939,0.466666667,0.001918285,0.917835671,0.180525506,0.363636364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.292418773,0,8.16044E-05,0.933660281,0.085851156,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.335740072,0.2,0.004901825,0.930938677,0.147010717,0.363636364,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.335740072,1,0.001958504,0.89517499,0.111216726,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.342960289,1,0.002465267,0.917701964,0.09963165,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.353790614,1,3.46819E-05,0.935871743,0.181241742,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.36101083,0,0.00722723,0.961523046,0.157414671,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.332129964,0.066666667,0.001113899,0.943887776,0.150240451,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.324909747,0.066666667,0.003366179,0.869696834,0.123574387,0.636363636,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.317689531,0.066666667,0.000218106,0.919223086,0.037072242,0.636363636,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.303249097,0.066666667,0.003553869,0.90794485,0.116159939,0.545454545,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.288808664,0.2,0.00018649,0.893119679,0.26235729,0.363636364,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.288808664,0.2,0.010123019,0.90070477,0.126481592,0.272727273,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.288808664,0.466666667,0.003929249,0.92332505,0.055608363,0.272727273,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.288808664,0.466666667,0.000981412,0.908617234,0.040442109,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.288808664,0.2,0.003366179,0.930146052,0.08137802,0.272727273,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.292418773,0.2,8.16044E-05,0.939571303,0.040906995,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.296028881,0.2,0.000699006,0.910778036,0.069201271,0.454545455,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.296028881,0.066666667,0.003366179,0.859112144,0.098859065,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.317689531,0.466666667,0.001958504,0.771703407,0.120972657,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.321299639,0.466666667,0.000410062,0.676570421,0.135931307,0.727272727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.324909747,0.466666667,0.000755582,0.903807615,0.107846859,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.324909747,0.466666667,0.001113899,0.781276794,0.18536121,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.324909747,0.066666667,0.000909147,0.778757515,0.128777105,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.324909747,0.2,0.004287566,0.876873747,0.106695395,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.036101083,0.2,0.00039317,0.825833427,0.118631174,0.545454545,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.036101083,0.2,0.001001285,0.911155752,0.043250702,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.036101083,0.2,9.3335E-05,0.907014028,0.067404009,0.272727273,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.036101083,0.2,4.05472E-05,0.923847695,0.085551613,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.036101083,0.2,3.74421E-05,0.915467415,0.006740475,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.036101083,0.2,6.45417E-05,0.884569138,0.074144484,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.036101083,0.2,0.000269294,0.839679359,0,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.032490975,0,0.000410062,0.967935872,0.019585265,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.036101083,0,8.16044E-05,1,0.062737355,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.036101083,0,0.013501438,0.95991984,0.006740475,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
